Area,Branch,App,Mode,Feature,Status,Reachable,UX Complete,Safety Complete,Algorithm Complete,Documentation Complete,Description,UI Reference,Localization,Notes
UX,main-iOS,iOS,Companion,Explore empty-state actions,Implemented,Yes,Yes,Yes,"Route Review empty state usa pulsanti reali per sync, import CSV e impostazioni.",iOS_look_feel.png,—,Azioni non implementate non devono apparire come bottoni.
Safety,main-iOS,iOS,Companion,Planner modes and acknowledgement,Implemented,Yes,Yes,Yes,"Planner MAIN espone Semplice come modalita comportamentale attiva, marca Avanzato/Tecnico planned, valida input e richiede acknowledgement safety.",ios_planner_reference.png,—,Non cambia calcoli planner/decompressione.
UX,main-iOS,iOS,Companion,Unit conversion decision,Implemented,Yes,Yes,Yes,"Unita iOS restano mantenute: conversione display-only coerente per profondita, temperatura, distanza e SAC.",iOS_look_feel.png,—,"Dati salvati, planner, import/export CSV e sync Watch restano metrici."
UX,main,Apple Watch,Logbook,Visible detail delete,Implemented,Yes,Yes,Yes,"DiveDetailView espone un pulsante rosso ELIMINA LOG con conferma prima della cancellazione, senza dipendere solo dal long press/context menu.",dive_detail_from_workflow.png,—,Azione distruttiva con conferma e feedback haptic; preserva stile dark/neon.
Diagnostics,main,Apple Watch,Settings,Depth diagnostics row,Implemented,Yes,Yes,Yes,"Info mostra entitlement profondita configurato, disponibilita sensore, stato callback acqua e avviso che serve validazione Apple Watch Ultra reale.",settings_from_workflow.png; info_battery_from_workflow.png,—,Configurazione non equivale a certificazione o validazione hardware.
Sync,main,Apple Watch,Settings,Inspectable sync queue controls,Implemented,Yes,Yes,Yes,"Settings mostra pending, sent, delivered/acknowledged, failed, last retry, retry e clear failed queue con conferma per la coda locale WatchConnectivity.",settings_from_workflow.png,—,Il direct send conserva pending finche iPhone non risponde con ack; transferUserInfo resta sent/ack pending finche non arriva conferma production.
Data,main,Apple Watch,GPS,GPS fix-source metadata,Implemented,Yes,Yes,Yes,"Le sessioni persistono se entry/exit GPS sono fix reale, fallback ultimo punto noto o no-fix.",gps_start_wait_from_workflow.png; gps_end_registered_from_workflow.png,—,GPS resta surface-only; nessun tracking subacqueo.
UX,main,Apple Watch,Images,UserImages empty state,Implemented,Yes,Yes,Yes,"Se non esistono asset bundled, UserImages mostra stato vuoto esplicito invece di righe placeholder release-looking.",image_browser_from_workflow.png,—,Feature utile solo quando Resources/UserImages contiene asset reali.
Build,main,Apple Watch,Audit,Watch post-fix compile blocker,Implemented,Yes,N/A,N/A,`AscentWarningView` usa `Formatters.zero`; il formatter zero-decimal Watch e stato aggiunto senza modificare `Formatters.time` o `Formatters.one`.,MAIN_BRANCHES_UX_INTERACTION_AUDIT_20260518_POST_FIX_PRE_MODIFICATION.md,—,Commit 946d3c1; resta da validare con xcodegen/xcodebuild su macOS.
UX,main-iOS,iOS,Logbook,Dynamic month grouping,Implemented,Yes,Yes,Yes,Logbook raggruppa le sessioni per mese/anno reale con label italiane invece di heading hardcoded.,ios_logbook_reference.png,—,Supporta sessioni importate e sincronizzate.
UX,main,iOS,Analisi,Sync Watch / iCloud / import CSV (empty state),Implemented,Yes,Yes,Yes,Empty state della tab Analisi separa Sync Watch da Sync iCloud e mantiene Importa CSV / Impostazioni come azioni reali.,iOS_look_feel.png,—,Sostituisce copy legacy «Explore»; allineato a tab a cinque voci su `main`.
UX,main,iOS,Analisi,Empty-state direct actions (metriche),Implemented,Yes,Yes,Yes,"La tab Analisi mostra azioni Importa CSV, Sync Watch e Apri Logbook quando non esistono dati analizzabili.",iOS_look_feel.png,—,Usa dati reali; nessun placeholder analytics.
Sync,main-iOS,iOS,Settings,Watch trust reset/re-pair,Implemented,Yes,Yes,Yes,"Settings espone peer verification state, ultimo sync e reset/re-pair con conferma, senza fallback trust deterministico.",iOS_look_feel.png,—,Payload non verificati non sono presentati come sicuri.
Settings,main-iOS,iOS,Notifications,Authorization status,Implemented,Yes,Yes,Yes,Settings legge e mostra stato Authorized/Denied/Not determined/Provisional/Ephemeral e apre Impostazioni iOS.,iOS_look_feel.png,—,Non richiede autorizzazione in-app in questo pass.
Sync,main-iOS,iOS,Cloud,Cloud merge-policy visibility,Implemented,Yes,Yes,Yes,"Settings documenta policy merge cloud/logbook, mostra preview locale/cloud/risultato scelto e dichiara i limiti last-write per planner/equipment.",iOS_look_feel.png,—,Non promette conflict resolver per-campo; QA multi-device resta richiesto.
Data,main-iOS,iOS,CSV import,Quoted CSV parser and partial summary,Implemented,Yes,Yes,Yes,"Import CSV gestisce campi quotati, righe vuote/malformed, duplicati, righe saltate e stato data sorgente preservata.",iOS_look_feel.png,—,Aggiungere validazione bounds GPS/depth/duration prima release.
UX,main-iOS,iOS,Gear,Auto-save feedback,Implemented,Yes,Yes,Yes,Gear mostra feedback discreto `Salvato` dopo auto-save/reset profilo.,iOS_look_feel.png,—,"Feedback minimale, stile premium dark."
Build,main-iOS,iOS,Audit,Planner post-fix compile blocker,Implemented,Yes,N/A,N/A,`PlannerView.swift` chiude correttamente `ResultPanelStyle` e mantiene `PlanTab` a file scope; Planner e PlanResult restano raggiungibili.,MAIN_BRANCHES_UX_INTERACTION_AUDIT_20260518_POST_FIX_PRE_MODIFICATION.md,—,Commit 33bcb7e; resta da validare con xcodegen/xcodebuild su macOS.
Safety,main,Apple Watch,Diving,TTV non-safety copy,Implemented,Yes,Yes,Yes,"Il label TTV resta visibile ma viene descritto come metrica informativa derivata da profondita media e runtime, non NDL/TTS/decompressione.",MASTER_REFERENCE_DIVING_LIVE.png,—,Non modifica calcolo esistente; solo copy/accessibility/documentazione.
Settings,main,Apple Watch,Settings,Metric-only Watch units,Implemented,Yes,Yes,Yes,L'opzione imperiale Watch non e selezionabile finche la conversione Watch non e implementata; export resta metrico/Subsurface.,settings_from_workflow.png,—,Evita selezione ft che mostrerebbe ancora dati metrici.
Data,main-iOS,iOS,CSV import,CSV bounds hardening,Implemented,Yes,Yes,Yes,"Import CSV valida durata, profondita, temperatura e range GPS, preserva data sorgente e continua a gestire campi quotati e righe malformed.",iOS_look_feel.png,—,Righe unrealistic vengono scartate/contate; test file reali ancora richiesti.
Accessibility,main-iOS,iOS,Companion,Unknown values and chart accessibility,Implemented,Yes,Yes,N/A,"SAC, temperatura e accuratezza GPS mancanti usano `—` o `Non disponibile`; chart e controlli custom hanno label/sommari VoiceOver.",iOS_look_feel.png,—,Non crea valori misurati finti.
Export,main-iOS,iOS,Subsurface,GPS fix-source export context,Implemented,Yes,Yes,Yes,"CSV export iOS include fix source entry/exit oltre alle coordinate, mantenendo GPS surface-only e distinguendo fix/fallback/no-fix.",iOS_look_feel.png,—,Compatibilita Subsurface da verificare con import manuale.
PR,codex/experimental-features,Apple Watch,Experimental,PR #8 merge status,TODO,No,N/A,N/A,PR Update experimental Apnea workflow e conflittuale e con build check falliti.,GitHub PR #8,—,"Non safe-to-merge automaticamente; richiede risoluzione conservativa e QA hardware. Sync 2026-05-19: mergeable=CONFLICTING, mergeStateStatus=DIRTY."
PR,codex/ios-experimental-features,iOS,Experimental,PR #9 merge status,TODO,No,N/A,N/A,PR Add experimental Apnea companion review e conflittuale e con build check falliti.,GitHub PR #9,—,"Non safe-to-merge automaticamente; richiede risoluzione conservativa e QA iOS/macOS. Sync 2026-05-19: mergeable=CONFLICTING, mergeStateStatus=DIRTY."
Documentation,main,All,All,BUILD_VALIDATION.md,Implemented,Yes,N/A,N/A,Comandi documentati xcodegen + xcodebuild per scheme Watch/iOS e destinazioni generiche.,Docs/BUILD_VALIDATION.md,—,2026-05-19; esecuzione solo su macOS.
Documentation,main,All,All,GLOSSARY.md,Implemented,Yes,N/A,N/A,Glossario utente TTV/TTR/SAC/MOD/GPS con mapping Watch-iOS-README.,Docs/GLOSSARY.md,—,Solo testo; non modifica calcoli.
Documentation,main,All,All,RELEASE_CHECKLIST.md,Implemented,Yes,N/A,N/A,"Checklist release con matrice device, GPS negato, iCloud assente, export fallito.",Docs/RELEASE_CHECKLIST.md,—,Manuale.
Documentation,main,All,All,UI_UX_VISUAL_GUIDELINES.md,Implemented,Yes,N/A,N/A,Linee guida visive e path screenshot ReferenceUI.,Docs/UI_UX_VISUAL_GUIDELINES.md,—,2026-05-19.
Documentation,main,All,All,MAIN_UX_COMPLETION_REPORT.md,Implemented,Yes,N/A,N/A,Report pass UI/UX/safety senza business logic.,Docs/MAIN_UX_COMPLETION_REPORT.md,—,2026-05-19.
Documentation,main,All,All,IOS_TAB_TARGET_MISMATCH_REPORT.md,Implemented,Yes,N/A,N/A,Analisi mismatch tab iOS vs target XcodeGen.,Docs/IOS_TAB_TARGET_MISMATCH_REPORT.md,—,Riferimento storico/fix.
Core,main,iOS,Companion,Tab bar a cinque voci (2026-05),Implemented,Yes,Yes,Yes,"Logbook, Analisi, Planner, Attrezzatura, Altro — route GPS in Analisi senza tab Explore separata.",iOS_look_feel.png; Docs/ReferenceUI/iOS_Companion_reference.png,—,Sostituisce descrizione legacy Route Review come tab dedicata.
Documentation,main,All,All,DOCUMENTATION_SYNC_REPORT_20260519.md,Implemented,Yes,N/A,N/A,Report A–K ispezione branch/PR e file documentali aggiornati.,Docs/DOCUMENTATION_SYNC_REPORT_20260519.md,—,Nessun merge PR automatico.
Documentation,main,All,All,DOCUMENTATION_BRANCH_ALIGNMENT_20260519.md,Implemented,Yes,N/A,N/A,Allineamento documentazione post-fetch origin.,Docs/DOCUMENTATION_BRANCH_ALIGNMENT_20260519.md,—,Aggiuntivo.
Documentation,main,All,All,CHANGELOG.md root,Implemented,Yes,N/A,N/A,Registro modifiche documentazione e release note sintetiche.,CHANGELOG.md,—,Avviato 2026-05-19.
Documentation,main,All,All,CONTRIBUTING.md,Implemented,Yes,N/A,N/A,Linee guida contribuzione documentazione e vincoli no-business-logic.,CONTRIBUTING.md,—,2026-05-19.
Experimental,codex/experimental-features,Apple Watch,Snorkeling,Ritorno al punto di ingresso (Return-to-entry),Experimental,Experimental,Experimental,Experimental,"Navigazione verso il punto di partenza della sessione snorkeling (live + mappa ritorno dedicata), coerente con GPS di superficie e bearing UI.",03_Mappa_Ritorno_reference.png; Docs/SNORKELING_EXPERIMENTAL_SPEC.md,—,Non confondere con bussola Diving MAIN; terminologia UI: BUSSOLA / bearing waypoint.
Experimental,codex/experimental-features,Apple Watch,Snorkeling,Waypoint e bearing workflow,Experimental,Experimental,Experimental,Experimental,"Selezione waypoint, dial bearing dedicato e marker POI con conferma; workflow documentato in specifica snorkeling.",04_Direzione_Waypoint_reference.png; gps_marker_style_reference.png,—,Sperimentale; sync iPhone boundary TODO dove indicato.
Documentation,main,All,All,DOCUMENTATION_UPDATE_REPORT_20260519.md,Implemented,Yes,N/A,N/A,"Report strutturato post-pass documentazione (A–K), branch backup, PR GitHub.",Docs/DOCUMENTATION_UPDATE_REPORT_20260519.md,—,Solo documentazione; nessun merge PR automatico.
Documentation,main,All,All,IOS_TAB_TARGET_MISMATCH_STATUS,Implemented,Yes,N/A,N/A,Stato mismatch tab iOS vs `project.yml` e checklist Definition of Done.,Docs/IOS_TAB_TARGET_MISMATCH_STATUS_20260519.md,--,HEAD vs working tree: vedi sezione 1 del file.
Localization,main,Apple Watch,All,Selettore lingua app (System/IT/EN),Implemented,Yes,Yes,N/A,"`DIRAppLanguage` con `@AppStorage` e `.environment(\.locale, ...)` sulla WindowGroup; picker in `SettingsView`.",App/DIRAppLanguage.swift; Views/SettingsView.swift,"it, en, system (fallback it se sistema non it/en)",Locale Watch indipendente da iPhone (sandbox UserDefaults separati).
Localization,main,iOS,Companion,Selettore lingua app (System/IT/EN),Implemented,Yes,Yes,N/A,"`DIRIOSAppLanguage` con `@AppStorage` e `.environment(\.locale, ...)` sulla WindowGroup; picker in `MoreView`.",iOSApp/App/DIRIOSAppLanguage.swift; iOSApp/Views/MoreView.swift,"it, en, system (fallback it se sistema non it/en)","Modifica lingua non cambia unita, calcoli, persistenza o dati salvati."
Localization,main,Apple Watch,All,Tabelle stringhe Watch,Implemented,Yes,Yes,N/A,"`Localizable.strings` en/it con chiavi settings, live dive, logbook, compass, more, analisi.",Resources/en.lproj/Localizable.strings; Resources/it.lproj/Localizable.strings,Aggiunta chiave accessibility.command_button.hint.,"~89 chiavi EN; copertura parziale finche restano `Text(\\"")` letterali."""
Localization,main,iOS,Companion,Tabelle stringhe iOS,Implemented,Yes,Yes,N/A,"`Localizable.strings` en/it con chiavi tab.*, preferenze, sync, planner.",iOSApp/Resources/en.lproj/Localizable.strings; iOSApp/Resources/it.lproj/Localizable.strings,Aggiunte chiavi tab.* e logbook.delete.a11y.,~58+ chiavi EN; copertura parziale.
Localization,main,iOS,Companion,Logbook locale-aware,Implemented,Yes,Yes,N/A,Intestazioni mese e abbreviazione mese su `DiveLogCard` usano `@Environment(\\.locale)` invece di `it_IT` fisso.,iOSApp/Views/LogbookView.swift,Segue lingua app via Locale ambientale.,Commit 4cca72e; nessuna modifica a logica.
Localization,main,Apple Watch,Diving,Hint VoiceOver comandi,Implemented,Yes,Yes,N/A,`DiveCommandButton` usa `LocalizedStringKey` per label e hint; chiave `accessibility.command_button.hint` in EN/IT.,Views/DiveUIComponents.swift,Hint coerente con lingua app.,Commit 4cca72e.
Localization,all,All,All,Migrazione stringhe residue,TODO,No,No,No,"Molte viste usano ancora `Text(\...\"")` letterali italiani; con lingua=EN restano in italiano finche non chiavate.""",--,Coverage gap noto.,Da pianificare migrazione progressiva (eventuale `.xcstrings`).
Localization,all,All,All,Sync preferenza lingua Watch <-> iPhone,Planned,No,No,No,UserDefaults sandbox separati: cambio lingua su un dispositivo non si propaga.,--,Roadmap.,Eventuale WatchConnectivity context per allineare preferenza.
Documentation,main,All,All,DOCUMENTATION_UPDATE_REPORT_20260519_I18N.md,Implemented,Yes,N/A,N/A,Report strutturato A-K post-pass i18n e allineamento branch matrix.,Docs/DOCUMENTATION_UPDATE_REPORT_20260519_I18N.md,--,Solo documentazione; nessun merge PR automatico.
Security,main,All,All,Audit di sicurezza A-K (18 finding),Implemented,Yes,Yes,Yes,"Audit statico su auth/sync/crypto/persistence/network/entitlements/privacy. 2 HIGH, 4 MEDIUM, 6 LOW, 6 INFO; remediation F1-F12 applicate.",Docs/SECURITY_AUDIT_MAIN_AND_MAIN_IOS_20260519.md,Lingua audit IT/EN tecnico.,Commit c9b9802 (audit) + 4136ec0 (fix).
Security,main,iOS,Companion,F1 - WatchSyncAuth.resetPeerTrust,Implemented,Yes,Yes,Yes,Ripristinato reset associazione Watch su iOS MAIN con helper `deleteKeychain(account:service:)`.,iOSApp/Services/WatchSyncAuth.swift,UI italiano: `Trust Watch resettato`.,Build break su main risolto.
Security,main,Apple Watch + iOS,Sync,F2 - syncKey v2 ordered-secrets,Implemented,Yes,Yes,Yes,Algoritmo HMAC autoritativo documentato con commento MARK su entrambi WatchSyncAuth.swift; cambio futuro richiede bump schemaVersion.,Services/WatchSyncAuth.swift; iOSApp/Services/WatchSyncAuth.swift,"peerSecret)).""","Algoritmo: SHA256(\dirdiving.watch.sync.v2|...|\"" || sort_lex(localSecret"
Security,main,Apple Watch,Diving,F3 - Watch CSV export Data Protection,Implemented,Yes,Yes,Yes,"Export Subsurface ora `[.atomic, .completeFileProtection]`, UUID filename e cleanup 24h.",Services/SubsurfaceExportService.swift,--,Formato CSV business invariato (header/ordine colonne).
Security,main,Apple Watch + iOS,Sync,F6 - Replay window 1h,Implemented,Yes,Yes,Yes,`WatchDiveSyncCodec.maxIssuedAtSkew` ridotto da 86400s a 3600s.,iOSApp/Services/WatchDiveSyncCodec.swift,--,Pairing-locked al livello OS; finestra ridotta come difesa-in-profondita.
Security,main,Apple Watch + iOS,Sync,F7 - No deterministic secret fallback,Implemented,Yes,Yes,Yes,`loadOrCreateLocalSecret` ora `Data?`; SecRandomCopyBytes failure non genera piu un secret pubblico deterministico.,Services/WatchSyncAuth.swift; iOSApp/Services/WatchSyncAuth.swift,--,Logging via os.Logger con privacy:.private.
Security,main,Apple Watch + iOS,All,F8 - Naming canonical dirdiving_*,Implemented,Yes,Yes,Yes,"Nuove costanti `dirdiving_*` (Keychain iOS, Notification.Name, AscentRateSettingsStore) con read-fallback dal legacy `dirmotion_*`.",Services/AscentRateSettingsStore.swift; Utils/WatchSyncNotifications.swift; iOSApp/Services/WatchSyncAuth.swift,--,Migrazione one-shot; nessuna chiave persistita rimossa direttamente.
Security,main,Apple Watch + iOS,Sync,F9 - Pending/conflicts -> Documents protected,Implemented,Yes,Yes,Yes,Pending sessions Watch e conflicts iOS migrati da UserDefaults a `Documents/*.json` con `.completeFileProtection`.,Services/WatchSyncService.swift; iOSApp/Services/WatchSyncService.swift,--,Migrazione una tantum; legacy UserDefaults key rimossa post-migrate.
Security,main,iOS,Companion,F10 - CSV import size cap 10 MB,Implemented,Yes,Yes,Yes,Pre-check via `URLResourceValues.fileSize` + post-check UTF-8 bytes; nuovo errore `.fileTooLarge`.,iOSApp/Services/DiveImportService.swift,Errore localizzato IT; chiave EN da aggiungere.,Messaggio UI: `CSV troppo grande: limite 10 MB.`
Security,main,Apple Watch + iOS,Sync,F11 - Signed WatchConnectivity ack,Implemented,Yes,Yes,Yes,"Ack HMAC su `ack|sessionID|issuedAt`; verify constant-time lato Watch e iOS.",Services/WatchDiveSyncCodec.swift; iOSApp/Services/WatchDiveSyncCodec.swift,--,Unsigned `status == acknowledged` non svuota piu la pending queue.
Security,main,Apple Watch,Diving,F12 - Logger sostituisce print,Implemented,Yes,Yes,Yes,"`Logger(subsystem: \com.egopfe.dirdiving\""","category: \""DiveLogStore\"")` con `privacy:.private` su dettagli errore.""",Nessun GPS/session content esposto in console/sysdiagnose.,Services/DiveLogStore.swift
Security,main,Apple Watch + iOS,Sync,F11-followup - Mandatory signed ack,Implemented,Yes,Yes,Yes,"Reply senza `ackSignature` viene trattata come failed; la coda resta pending.",Services/WatchSyncService.swift; iOSApp/Services/WatchSyncService.swift,--,Risolto da SYNC-003 remediation.
Security,main-iOS,iOS,Companion,F4/F5 regressioni vs main,TODO,No,No,No,Su origin/main-iOS: rimozione `.completeFileProtection`/cleanup nell'export e bound di import CSV. Bloccare merge verso MAIN.,iOSApp/Services/SubsurfaceExportService.swift; iOSApp/Services/DiveImportService.swift,--,Da riallineare prima di unificare main-iOS in main.
Documentation,main,All,All,DOCUMENTATION_UPDATE_REPORT_20260519_SECURITY.md,Implemented,Yes,N/A,N/A,"Report A-K post-pass documentazione security (file aggiornati, branch, PR, gap).",Docs/DOCUMENTATION_UPDATE_REPORT_20260519_SECURITY.md,--,Solo documentazione; nessun merge PR automatico.
Documentation,main,All,All,RELEASE_CHECKLIST.md QA Security,Implemented,Yes,N/A,N/A,"Sezione QA Security F1-F12 aggiunta al release checklist: auth/pairing, Data Protection, sync protocol, input validation, logging, privacy/leakage.",Docs/RELEASE_CHECKLIST.md,--,Additivo; checklist documentale (non runtime).
Localization,main,iOS,Companion,Chiavi import.csv.* (F10 follow-up),Planned,No,No,No,"Chiavi `import.csv.too_large`, `.too_large.10mb`, `.unreadable`, `.missing_columns`, `.empty_profile` pre-pubblicate in EN/IT in Localizable.strings; runtime in DiveImportService.swift restituisce ancora IT hardcoded.",iOSApp/Resources/en.lproj/Localizable.strings; iOSApp/Resources/it.lproj/Localizable.strings,"it, en (formato %d MB)",Follow-up: passaggio a NSLocalizedString in DiveImportService.ImportError.errorDescription.
Documentation,main,All,All,DOCUMENTATION_UPDATE_REPORT_20260519_SECURITY_PT2.md,Implemented,Yes,N/A,N/A,Report A-K post-pass docs security PT2 (release checklist + i18n keys gap).,Docs/DOCUMENTATION_UPDATE_REPORT_20260519_SECURITY_PT2.md,--,Solo documentazione.
Documentation,main,All,All,MAIN_PRE_RELEASE_OPEN_ITEMS_20260519.md,Implemented,Yes,N/A,N/A,"Backlog rimanente / item rinviati post pre-release pass: Watch imperial conversion, GPX/UDDF, per-field cloud merge per Equipment/Planner, side-button capture watchOS, convergenza branch.",Docs/MAIN_PRE_RELEASE_OPEN_ITEMS_20260519.md,--,Solo documentazione; nessun commit business logic in questo pass.
Documentation,main,All,All,MAIN_PRE_RELEASE_SIMULATOR_QA_20260519.md,Implemented,Yes,N/A,N/A,"Checklist QA eseguibile pre-release per Watch Ultra/piccolo e iPhone SE/Pro Max: UX-H1..H4, SAF-3..SAF-10, App Intents, haptics matrix, a11y, Dynamic Type.",Docs/MAIN_PRE_RELEASE_SIMULATOR_QA_20260519.md,--,Richiede installazione platform runtime iOS 26.5/watchOS 26.5 per full xcodebuild; comandi documentati nel file.
UX,main,Apple Watch,Diving,UX-H1/SAF-6 - Tombstone unified key,Implemented,Yes,Yes,Yes,Chiave deleted-session unificata `dirdiving_shared_deleted_session_ids` Watch+iOS per evitare resurrezione cross-device.,Services/WatchSyncService.swift,"it, en",Implementato su `main` @ `a75a6c3`; security F1-F12 preserved.
UX,main,Apple Watch,Diving,UX-H2 - Watch consumer side iOS push,Implemented,Yes,Yes,Yes,Watch accetta payload iOS firmati HMAC tramite WatchDiveSyncCodec + WatchSyncService.attachLogStore; previene loop sync.,Services/WatchSyncService.swift,"it, en",Implementato su main @ a75a6c3; gated da WatchSyncAuth.hasPeerSecret().
UX,main,Apple Watch,Diving,UX-H3/SAF-1 - Ascent warning preserves gauge,Implemented,Yes,Yes,Yes,Banner inline `AscentWarningBannerView` tra TTV/RunTime e depth; nessun full-screen takeover; gauge sempre visibile.,ascent_alarm.png; Views/AscentWarningBannerView.swift,"it, en ascent_alarm_* keys",2026-05-20 su main; sostituisce policy 1 s full-screen del backup backlog.
UX,main,Apple Watch,Diving,UX-H4/SAF-2 - GPS confirmation compact banner,Implemented,Yes,Yes,Yes,Conferma GPS start/end banner top compatto (verde/giallo) invece di full-screen; depth e gauge restano visibili.,FeatureScreenshots/08-gps-entry-exit.png,"it, en",Implementato su main @ a75a6c3.
UX,main,All,All,UX-H5 - Canonical iOS branch documented,Implemented,Yes,Yes,Yes,`Docs/IOS_COMPANION_MAIN_CANONICAL_NOTE.md` su `main-iOS` dichiara `main-iOS` canonico per iOS; `main` mantiene `iOSApp/` legacy per build unificato.,Docs/IOS_COMPANION_MAIN_CANONICAL_NOTE.md,--,Convergenza strutturale rimanda a post-release (vedi Open Items).
UX,main,Apple Watch,Diving,UX-M1/M3 - ModeSelection drop + UserImages conditional,Implemented,Yes,Yes,Yes,Mode auto-skip quando solo Diving; tab User Images nascosta se bundle vuoto.,FeatureScreenshots/09-user-images.png,—,Implementato su main; README e UX conventions allineati.
UX,main,Apple Watch,Diving,UX-M4/M5/M8 - Sync retry + bearing toast + info-rows,Implemented,Yes,Yes,Yes,SettingsView con infoRow/statusRow; retry sync; CompassView toast bearing impostato.,settings_from_workflow.png,"it, en",Implementato su main; modifiche additive UI.
UX,main,Apple Watch,Diving,UX-L1/L2/L5/L6/L8/L9 - LOW cluster,Implemented,Yes,Yes,Yes,Export copy CSV pronto; units pill metric-only; CLEAR disabled visible; a11y labels; alarm step copy.,dive_detail_from_workflow.png,"it, en",Implementato su main.
Safety,main,Apple Watch,Diving,SAF-3 - TTV INFO visual de-emphasis,Implemented,Yes,Yes,Yes,DiveLiveView TTV mostrato come TTV INFO in secondaryText + a11y hint informativo non NDL.,MASTER_REFERENCE_DIVING_LIVE.png,"it, en",Algoritmo TTV invariato; solo display + accessibility.
Safety,main,Apple Watch,Diving,SAF-7 - Haptics-off badge pre-dive,Implemented,Yes,Yes,Yes,Badge APTICA DISATTIVATA reso anche nello stato pre-dive.,MASTER_REFERENCE_DIVING_LIVE.png,"it, en",Implementato su main @ a75a6c3.
Safety,main,Apple Watch,Diving,SAF-8 - Alarm acknowledge with cooldown,Implemented,Yes,Yes,Yes,Banner alarm Watch espone OK + AcknowledgeAlarmIntent App Intent.,Services/ActionButtonIntents.swift,"it, en",Implementato su main; cooldown DiveManager.
Safety,main,Apple Watch + iOS,All,SAF-10 - Per-session sync delivery TODO honest,Implemented,Yes,Yes,Yes,Settings Watch e MoreView iOS espongono riga Delivery per log TODO stato per-sessione planned invece di lasciare ambiguita.,Views/SettingsView.swift; iOSApp/Views/MoreView.swift,—,Migrazione a status per-session.id rimanda a post-release.
Hardware,main,Apple Watch,Diving,Phase-5 App Intents,Implemented,Yes,Yes,Yes,Catalogo intent StartManualDive EndManualDive SetBearing ClearBearing AcknowledgeAlarm stopwatch.,Services/ActionButtonIntents.swift,"it, en",Implementato su main @ 72fa15b; Side Button system-controlled.
Documentation,main,All,All,DOCUMENTATION_UPDATE_REPORT_20260519_PRE_RELEASE_BACKLOG.md,Implemented,Yes,N/A,N/A,"Report A-K post-pass pre-release backlog: branch ispezionati, file modificati, PR analizzate, gap residue, rischi.",Docs/DOCUMENTATION_UPDATE_REPORT_20260519_PRE_RELEASE_BACKLOG.md,--,Solo documentazione; nessun merge automatico di PR.
Documentation,main,Apple Watch,Diving,WATCH_MAIN_UX_CONVENTIONS.md,Implemented,Yes,N/A,N/A,Baseline UX Watch MAIN: banner risalita inline non bloccante; Mode Selection accettata su launch.,Docs/WATCH_MAIN_UX_CONVENTIONS.md,--,2026-05-20; product policy per future UI.
Documentation,main,Apple Watch,Diving,ASCENT_ALARM_IMPLEMENTATION_REPORT_20260520.md,Implemented,Yes,N/A,N/A,"Report implementazione banner risalita: file, haptic, i18n, QA checklist.",Docs/ASCENT_ALARM_IMPLEMENTATION_REPORT_20260520.md,"it, en keys documentate nel report",Nessuna modifica soglie risalita.
Documentation,main,All,All,MAIN_BRANCHES_UX_INTERACTION_AUDIT_20260519,Implemented,Yes,N/A,N/A,Audit UX/interaction/feature accessibility Watch+iOS MAIN pre-modifica; .md + .docx.,Docs/MAIN_BRANCHES_UX_INTERACTION_AUDIT_20260519_CURRENT_PRE_MODIFICATION.md,--,Nota 2026-05-20: policy risalita superseded da banner inline su main.
Documentation,main,All,All,DOCUMENTATION_UPDATE_REPORT_20260520.md,Implemented,Yes,N/A,N/A,Report A-K pass documentazione post-banner risalita e allineamento branch matrix.,Docs/DOCUMENTATION_UPDATE_REPORT_20260520.md,--,Solo documentazione; PR #8/#9 non merge automatico.
Documentation,main,All,All,DOCUMENTATION_BRANCH_ALIGNMENT_20260520.md,Implemented,Yes,N/A,N/A,Allineamento documentazione dopo fetch origin; stato branch e gap residue.,Docs/DOCUMENTATION_BRANCH_ALIGNMENT_20260520.md,--,Aggiuntivo.
Localization,main,Apple Watch + iOS,All,Secondary i18n pass 2026-05-20,Implemented,Yes,Yes,N/A,~130+ Watch + ~90+ iOS string keys; services sync/compass/alarm localized at assignment.,Resources/*.lproj; iOSApp/Resources/*.lproj,"it, en via DIRAppLanguage/DIRIOSAppLanguage",Uncommitted then commit on main; status messages refresh on next sync event after language change.
Core,main,Apple Watch,Diving,P0 Watch inbound WCSession consumer,Implemented,Yes,Yes,Yes,didReceiveMessage/UserInfo; ingestIncomingPayload; tombstone via applicationContext.,Services/WatchSyncService.swift,"it, en sync.* strings",Commit a75a6c3; security F9/F11 preserved.
Documentation,main,All,All,SAFETY_DISCLAIMER.md + TESTFLIGHT_REVIEW_NOTES.md,Implemented,Yes,N/A,N/A,Disclaimer IT + note reviewer TestFlight.,Docs/SAFETY_DISCLAIMER.md; Docs/TESTFLIGHT_REVIEW_NOTES.md,--,2026-05-20 docs pass.
Documentation,main,All,All,ROADMAP.md,Implemented,Yes,N/A,N/A,Roadmap MAIN vs experimental.,Docs/ROADMAP.md,--,Additive.
Documentation,main,All,All,MAIN_ISSUES_IMPLEMENTATION_REPORT_20260520,Implemented,Yes,N/A,N/A,Report A-O post P0/P1/P2 implementation.,Docs/MAIN_ISSUES_IMPLEMENTATION_REPORT_20260520.md,--,Backlog manual port not cherry-pick.
